device_id,rotational_speed_rpm,torque_nm,tool_wear_min,air_temperature_c,process_temperature_c,machine_failure,failure_type
machine_L,1324,47.8,131,29.150000000000034,38.150000000000034,0,None
machine_L,1434,40.3,133,29.150000000000034,38.25,0,None
machine_L,1621,31.6,135,29.150000000000034,38.150000000000034,0,None
machine_M,1625,33.1,137,29.150000000000034,38.150000000000034,0,None
machine_L,1394,53.7,140,29.05000000000001,37.950000000000045,0,None
machine_L,1586,35.1,142,28.950000000000045,37.85000000000002,0,None
machine_L,1420,45.9,144,28.850000000000023,37.85000000000002,0,None
machine_L,1422,50.3,146,28.950000000000045,38.05000000000001,0,None
machine_H,1598,37.9,148,28.950000000000045,38.05000000000001,0,None
machine_L,1454,59.2,153,28.950000000000045,38.05000000000001,1,PWF
machine_L,1519,39.3,155,28.950000000000045,38.05000000000001,0,None
machine_L,1373,55.7,157,28.850000000000023,37.950000000000045,0,None
machine_M,1406,48.8,159,28.850000000000023,37.950000000000045,0,None
machine_L,1492,45.0,162,28.950000000000045,38.05000000000001,0,None
machine_L,1369,50.8,164,28.950000000000045,38.05000000000001,0,None
machine_M,1471,41.9,166,29.05000000000001,38.05000000000001,0,None
machine_L,1630,36.0,169,29.05000000000001,38.05000000000001,0,None
machine_M,1605,37.6,171,28.950000000000045,37.950000000000045,0,None
machine_L,1447,52.1,174,29.05000000000001,37.950000000000045,0,None
machine_M,1360,52.8,176,29.05000000000001,38.05000000000001,0,None
machine_M,1728,34.0,179,29.05000000000001,37.950000000000045,0,None
machine_L,1740,30.8,182,28.950000000000045,37.85000000000002,0,None
machine_L,1477,41.4,184,28.950000000000045,37.75,0,None
machine_L,1658,30.3,186,28.950000000000045,37.75,0,None
machine_L,1902,23.4,188,28.850000000000023,37.650000000000034,0,None
machine_M,1783,23.1,190,28.850000000000023,37.650000000000034,0,None
machine_M,1558,45.3,193,28.850000000000023,37.75,0,None
machine_L,1351,49.5,196,28.950000000000045,37.85000000000002,0,None
machine_H,1452,42.5,198,28.950000000000045,37.75,0,None
machine_L,1666,30.7,203,28.950000000000045,37.75,0,None
machine_L,1364,50.0,205,28.950000000000045,37.85000000000002,0,None
machine_M,1351,60.3,207,28.950000000000045,37.85000000000002,1,OSF
machine_H,1729,26.1,210,28.950000000000045,37.85000000000002,0,None
machine_M,1574,34.1,215,28.950000000000045,37.85000000000002,0,None
machine_L,1566,37.8,218,28.850000000000023,37.85000000000002,0,None
machine_L,1455,43.2,220,28.850000000000023,37.75,0,None
machine_H,1679,29.0,222,28.850000000000023,37.75,0,None
machine_L,2143,17.3,227,28.850000000000023,37.650000000000034,0,None
machine_L,1447,42.7,229,28.850000000000023,37.650000000000034,0,None
machine_L,1383,50.3,231,28.850000000000023,37.650000000000034,1,OSF
machine_L,1772,27.1,233,28.950000000000045,37.650000000000034,0,None
machine_L,1615,29.0,235,28.850000000000023,37.650000000000034,1,TWF
machine_L,1454,36.6,0,28.850000000000023,37.650000000000034,0,None
machine_L,1445,49.1,2,28.850000000000023,37.650000000000034,0,None
machine_M,1609,35.2,4,28.850000000000023,37.650000000000034,0,None
machine_L,1546,34.4,7,28.850000000000023,37.75,0,None
machine_L,1567,39.3,9,28.75,37.650000000000034,0,None
machine_L,1767,27.4,11,28.850000000000023,37.650000000000034,0,None
machine_L,1539,34.2,13,28.850000000000023,37.75,0,None
machine_L,1564,39.0,15,28.850000000000023,37.75,0,None
machine_M,1445,46.3,17,28.850000000000023,37.650000000000034,0,None
machine_M,1419,47.7,20,28.75,37.75,1,Unknown
machine_M,1881,20.9,23,28.650000000000034,37.75,0,None
machine_M,1421,46.2,26,28.75,37.75,0,None
machine_L,1455,46.0,29,28.75,37.85000000000002,0,None
machine_L,2691,12.1,31,28.75,37.85000000000002,1,PWF
machine_L,1505,41.2,33,28.650000000000034,37.650000000000034,0,None
machine_L,1456,46.6,35,28.650000000000034,37.650000000000034,0,None
machine_L,1383,46.4,37,28.650000000000034,37.650000000000034,0,None
machine_M,1563,39.2,39,28.75,37.650000000000034,0,None
machine_M,2305,16.1,42,28.75,37.75,0,None
machine_M,1456,43.6,45,28.75,37.75,0,None
machine_L,1865,22.7,48,28.850000000000023,37.85000000000002,0,None
machine_L,1597,36.9,50,28.75,37.75,0,None
machine_L,1495,38.6,52,28.850000000000023,37.75,0,None
machine_M,1456,47.2,54,28.850000000000023,37.75,0,None
machine_L,1465,44.3,57,28.75,37.650000000000034,0,None
machine_M,1352,55.5,59,28.850000000000023,37.75,0,None
machine_L,1906,21.7,62,28.75,37.650000000000034,0,None
machine_L,1446,44.0,64,28.850000000000023,37.75,0,None
machine_L,1948,19.7,66,28.850000000000023,37.650000000000034,0,None
machine_L,1480,47.1,68,28.75,37.55000000000001,0,None
machine_M,1511,37.6,70,28.75,37.55000000000001,0,None
machine_M,1472,47.0,73,28.75,37.55000000000001,0,None
machine_L,1429,51.0,76,28.75,37.55000000000001,0,None
machine_L,1405,48.8,78,28.75,37.55000000000001,0,None
machine_M,1405,47.9,80,28.75,37.55000000000001,0,None
machine_L,1348,58.1,83,28.850000000000023,37.55000000000001,0,None
machine_L,1331,68.6,85,28.75,37.450000000000045,1,PWF
machine_L,1610,33.4,87,28.75,37.450000000000045,0,None
machine_M,1412,46.5,89,28.75,37.450000000000045,0,None
machine_L,1453,42.7,92,28.850000000000023,37.55000000000001,0,None
machine_L,1583,38.9,94,28.850000000000023,37.450000000000045,0,None
machine_M,1539,37.4,96,28.850000000000023,37.450000000000045,0,None
machine_L,1635,39.8,99,28.850000000000023,37.35000000000002,0,None
machine_H,1294,62.4,101,28.950000000000045,37.55000000000001,1,HDF
machine_L,1978,22.0,106,28.850000000000023,37.35000000000002,0,None
machine_L,1357,58.0,108,28.850000000000023,37.25,1,HDF
machine_L,1336,58.2,110,28.850000000000023,37.25,1,HDF
machine_L,1568,39.2,112,28.850000000000023,37.25,0,None
machine_M,1567,36.4,114,28.850000000000023,37.25,0,None
machine_L,1611,35.6,117,28.850000000000023,37.25,0,None
machine_H,1841,23.6,119,28.850000000000023,37.35000000000002,0,None
machine_L,1567,36.1,124,28.850000000000023,37.35000000000002,0,None
machine_L,1376,54.9,126,28.75,37.25,1,HDF
machine_L,1477,42.4,128,28.75,37.35000000000002,0,None
machine_M,1590,40.3,130,28.75,37.35000000000002,0,None
machine_L,2197,15.8,133,28.850000000000023,37.35000000000002,0,None
machine_M,1595,32.9,135,28.850000000000023,37.25,0,None
machine_H,1812,24.4,138,28.850000000000023,37.35000000000002,0,None
machine_M,1573,32.1,143,28.850000000000023,37.35000000000002,0,None
machine_L,1651,30.9,146,28.850000000000023,37.35000000000002,0,None
machine_H,1459,43.2,148,28.850000000000023,37.35000000000002,0,None
machine_L,1370,51.7,153,28.75,37.25,1,HDF
machine_L,1518,34.1,155,28.75,37.25,0,None
machine_L,1648,29.6,157,28.850000000000023,37.150000000000034,0,None
machine_L,1464,47.2,159,28.850000000000023,37.25,0,None
machine_L,1895,23.2,161,28.850000000000023,37.25,0,None
machine_L,1884,23.4,163,28.75,37.25,0,None
machine_L,1450,46.6,165,28.850000000000023,37.25,0,None
machine_L,1448,43.4,167,28.850000000000023,37.25,0,None
machine_L,1389,49.6,169,28.950000000000045,37.35000000000002,0,None
machine_L,1583,35.2,171,28.850000000000023,37.450000000000045,0,None
machine_L,1425,51.1,173,28.75,37.35000000000002,0,None
machine_L,1809,27.1,175,28.850000000000023,37.35000000000002,0,None
machine_L,1892,21.8,177,28.75,37.35000000000002,0,None
machine_M,1475,47.8,179,28.75,37.450000000000045,0,None
machine_L,1361,46.7,182,28.850000000000023,37.450000000000045,0,None
machine_M,1563,41.0,184,28.850000000000023,37.450000000000045,0,None
machine_H,1472,39.7,187,28.75,37.35000000000002,0,None
machine_L,1325,55.3,192,28.850000000000023,37.450000000000045,0,None
machine_L,1358,53.1,194,28.850000000000023,37.450000000000045,0,None
machine_H,1346,54.7,196,28.850000000000023,37.450000000000045,0,None
machine_M,1381,58.4,201,28.850000000000023,37.35000000000002,0,None
machine_L,1340,55.7,204,28.75,37.35000000000002,1,OSF
machine_L,1366,47.7,206,28.850000000000023,37.450000000000045,0,None
machine_L,1325,45.1,208,28.950000000000045,37.55000000000001,1,HDF
machine_M,1376,46.3,210,28.950000000000045,37.55000000000001,1,HDF
machine_M,1364,47.8,213,28.950000000000045,37.55000000000001,1,HDF
machine_L,1462,43.6,0,29.05000000000001,37.450000000000045,0,None
machine_M,1517,38.9,2,28.950000000000045,37.450000000000045,0,None
machine_L,1385,53.6,5,28.950000000000045,37.450000000000045,0,None
machine_L,1439,40.0,7,28.950000000000045,37.450000000000045,0,None
machine_M,1623,34.3,9,28.850000000000023,37.450000000000045,0,None
machine_H,1438,43.2,12,28.850000000000023,37.450000000000045,0,None
machine_L,1708,24.8,17,28.75,37.25,0,None
machine_M,1666,32.7,19,28.650000000000034,37.150000000000034,0,None
machine_L,1286,62.8,22,28.75,37.25,1,HDF
machine_L,1485,46.3,24,28.75,37.150000000000034,0,None
machine_M,1409,52.5,26,28.650000000000034,37.150000000000034,0,None
machine_L,1765,27.3,29,28.650000000000034,37.150000000000034,0,None
machine_L,1688,28.8,31,28.650000000000034,37.150000000000034,0,None
machine_M,1787,26.7,33,28.55000000000001,37.150000000000034,0,None
machine_L,1487,48.0,36,28.55000000000001,36.950000000000045,0,None
machine_L,1384,50.5,38,28.55000000000001,36.950000000000045,0,None
machine_L,1311,57.4,40,28.55000000000001,37.05000000000001,1,HDF
machine_H,1620,30.8,42,28.55000000000001,37.05000000000001,0,None
machine_L,1331,61.2,47,28.55000000000001,37.05000000000001,1,HDF
machine_H,1462,38.3,49,28.55000000000001,36.950000000000045,0,None
machine_L,1424,50.2,54,28.55000000000001,36.950000000000045,0,None
machine_L,1500,39.6,56,28.55000000000001,36.950000000000045,0,None
machine_L,1738,28.0,58,28.650000000000034,36.950000000000045,0,None
machine_M,1465,46.5,60,28.650000000000034,37.150000000000034,0,None
machine_L,1482,41.4,63,28.650000000000034,37.150000000000034,0,None
machine_L,1398,44.0,65,28.75,37.150000000000034,0,None
machine_L,1972,21.3,67,28.75,37.150000000000034,0,None
machine_L,1603,37.6,69,28.75,37.25,0,None
machine_L,1610,34.8,71,28.75,37.25,0,None
machine_M,1373,48.0,73,28.75,37.25,1,HDF
machine_M,1425,44.7,76,28.850000000000023,37.35000000000002,0,None
machine_M,1212,55.6,79,28.850000000000023,37.25,1,HDF
machine_M,1828,26.3,82,28.850000000000023,37.25,0,None
machine_L,1370,44.4,85,28.850000000000023,37.35000000000002,1,HDF
machine_M,1823,25.1,87,28.850000000000023,37.35000000000002,0,None
machine_L,1263,60.6,90,28.850000000000023,37.35000000000002,1,HDF
machine_L,1889,21.5,92,28.75,37.25,0,None
machine_M,1639,32.9,94,28.850000000000023,37.35000000000002,0,None
machine_M,1608,33.1,97,28.850000000000023,37.25,0,None
machine_H,1653,32.4,100,28.75,37.150000000000034,0,None
machine_L,1591,29.8,105,28.850000000000023,37.25,0,None
machine_L,1696,30.9,107,28.950000000000045,37.35000000000002,0,None
machine_L,1346,47.5,109,29.05000000000001,37.450000000000045,1,HDF
machine_M,1507,40.4,111,29.05000000000001,37.35000000000002,0,None
machine_H,1525,48.7,114,29.150000000000034,37.450000000000045,0,None
machine_M,1559,33.9,119,29.150000000000034,37.55000000000001,0,None
machine_L,1632,30.5,122,29.05000000000001,37.450000000000045,0,None
machine_L,1559,36.0,124,28.950000000000045,37.35000000000002,0,None
machine_M,1355,51.5,126,29.05000000000001,37.450000000000045,1,HDF
machine_M,1832,23.7,129,29.05000000000001,37.35000000000002,0,None
machine_L,1386,50.0,132,29.05000000000001,37.450000000000045,0,None
machine_M,1346,49.2,134,29.05000000000001,37.450000000000045,1,HDF
machine_L,1499,37.8,137,29.150000000000034,37.55000000000001,0,None
machine_L,1612,33.4,139,29.150000000000034,37.55000000000001,0,None
machine_M,1544,39.7,141,29.150000000000034,37.55000000000001,0,None
machine_L,1477,39.2,144,29.350000000000023,37.75,0,None
machine_L,1624,34.4,146,29.350000000000023,37.75,0,None
machine_L,1349,46.1,148,29.25,37.75,1,HDF
machine_L,1686,28.8,150,29.25,37.650000000000034,0,None
machine_M,1521,40.4,152,29.25,37.55000000000001,0,None
machine_L,1362,54.8,155,29.25,37.55000000000001,1,HDF
machine_L,1402,50.9,157,29.150000000000034,37.55000000000001,0,None
machine_L,1334,53.2,159,29.05000000000001,37.450000000000045,1,HDF
machine_L,1348,48.4,161,29.05000000000001,37.450000000000045,1,HDF
machine_M,1570,34.6,163,29.05000000000001,37.450000000000045,0,None
machine_M,1601,33.0,166,29.05000000000001,37.55000000000001,0,None
machine_M,1611,31.8,169,29.150000000000034,37.650000000000034,0,None
machine_L,1560,31.8,172,29.25,37.75,0,None
machine_H,1444,40.7,174,29.25,37.75,0,None
machine_L,1317,59.4,179,29.25,37.85000000000002,0,None
machine_M,1463,43.1,181,29.350000000000023,37.85000000000002,0,None
machine_L,1634,34.2,184,29.25,37.950000000000045,0,None
machine_L,1423,46.2,186,29.25,37.85000000000002,0,None
machine_L,1548,38.4,188,29.350000000000023,37.85000000000002,0,None
machine_M,1563,35.6,190,29.350000000000023,37.85000000000002,0,None
machine_L,1573,36.5,193,29.25,37.85000000000002,0,None
machine_M,1432,44.5,195,29.25,37.950000000000045,0,None
machine_M,1638,32.0,198,29.350000000000023,37.950000000000045,0,None
machine_L,1571,34.2,201,29.350000000000023,37.950000000000045,0,None
machine_L,2211,15.4,203,29.25,37.85000000000002,0,None
machine_L,1555,40.6,205,29.25,37.85000000000002,0,None
machine_M,1558,31.9,207,29.150000000000034,37.75,0,None
machine_M,1523,43.2,210,29.150000000000034,37.75,0,None
machine_L,1723,26.3,213,29.150000000000034,37.650000000000034,0,None
machine_M,1721,28.4,215,29.150000000000034,37.650000000000034,0,None
machine_M,1710,30.4,218,29.150000000000034,37.75,1,TWF
machine_M,1627,32.3,0,29.150000000000034,37.75,0,None
machine_M,1422,47.0,3,29.05000000000001,37.650000000000034,0,None
machine_L,1565,35.3,6,28.950000000000045,37.650000000000034,0,None
machine_L,1314,52.8,8,28.950000000000045,37.55000000000001,1,HDF
machine_M,1392,60.5,10,28.850000000000023,37.450000000000045,0,None
machine_L,1465,40.7,13,28.950000000000045,37.55000000000001,0,None
machine_L,1573,36.6,15,28.75,37.450000000000045,0,None
machine_M,2157,17.8,17,28.850000000000023,37.55000000000001,0,None
machine_L,1370,50.3,20,28.75,37.55000000000001,0,None
machine_L,1462,38.8,22,28.75,37.450000000000045,0,None
machine_M,1479,40.5,24,28.850000000000023,37.450000000000045,0,None
machine_L,1717,26.8,27,28.75,37.55000000000001,0,None
machine_M,1260,65.9,29,28.75,37.450000000000045,0,None
machine_L,1467,39.3,32,28.75,37.450000000000045,0,None
machine_M,1535,38.6,34,28.850000000000023,37.450000000000045,0,None
machine_L,1657,31.9,37,28.850000000000023,37.55000000000001,0,None
machine_L,1698,28.1,39,28.850000000000023,37.55000000000001,0,None
machine_L,1359,49.3,41,28.950000000000045,37.55000000000001,1,HDF
machine_L,1596,37.1,43,28.950000000000045,37.650000000000034,0,None
machine_L,1383,46.9,45,29.05000000000001,37.650000000000034,0,None
machine_L,2203,16.6,47,29.05000000000001,37.650000000000034,0,None
machine_M,1408,46.8,49,29.05000000000001,37.650000000000034,0,None
machine_L,1673,32.9,52,29.05000000000001,37.650000000000034,0,None
machine_L,1340,47.8,54,29.05000000000001,37.650000000000034,0,None
machine_L,1452,42.3,56,29.05000000000001,37.75,0,None
machine_M,1302,53.4,58,29.05000000000001,37.75,0,None
machine_H,1522,35.9,61,29.05000000000001,37.75,0,None
machine_L,1438,41.4,66,29.05000000000001,37.650000000000034,0,None
machine_L,1604,40.5,68,29.05000000000001,37.75,0,None
machine_L,1832,23.2,70,29.05000000000001,37.85000000000002,0,None
machine_M,1521,34.8,72,29.150000000000034,37.85000000000002,0,None
machine_L,1446,37.6,75,29.150000000000034,37.85000000000002,0,None
machine_L,1905,20.9,77,29.25,37.950000000000045,0,None
machine_L,1475,47.9,79,29.25,37.85000000000002,0,None
machine_L,1462,48.5,81,29.25,37.85000000000002,0,None
machine_M,1435,42.3,83,29.25,37.75,0,None
machine_L,1469,39.6,86,29.25,37.75,0,None
machine_M,1520,43.0,88,29.450000000000045,37.950000000000045,0,None
machine_L,1537,35.5,91,29.450000000000045,37.85000000000002,0,None
machine_L,1369,60.0,93,29.450000000000045,37.85000000000002,1,HDF
machine_L,1506,37.2,95,29.450000000000045,37.85000000000002,0,None
machine_L,1330,56.9,97,29.350000000000023,37.75,1,HDF
machine_L,1660,38.0,99,29.450000000000045,37.85000000000002,0,None
machine_H,1356,55.5,101,29.350000000000023,37.75,1,HDF
machine_H,1438,51.0,106,29.450000000000045,37.85000000000002,0,None
machine_M,1329,48.6,111,29.450000000000045,37.85000000000002,1,HDF
machine_L,1284,68.0,114,29.450000000000045,37.85000000000002,1,HDF
machine_M,1387,52.1,116,29.350000000000023,37.85000000000002,0,None
machine_M,1591,33.9,119,29.450000000000045,37.85000000000002,0,None
machine_M,1589,39.0,122,29.450000000000045,37.85000000000002,0,None
machine_M,1297,60.7,125,29.55000000000001,37.950000000000045,1,HDF
machine_L,1545,35.1,128,29.55000000000001,38.05000000000001,0,None
machine_H,1418,43.4,130,29.55000000000001,37.950000000000045,0,None
machine_L,1730,28.1,135,29.55000000000001,37.950000000000045,0,None
machine_L,2001,20.7,137,29.450000000000045,37.85000000000002,0,None
machine_L,1620,36.2,139,29.450000000000045,37.85000000000002,0,None
machine_M,1542,39.7,141,29.450000000000045,37.85000000000002,0,None
machine_L,1424,38.0,144,29.450000000000045,37.85000000000002,0,None
machine_L,1440,39.5,146,29.55000000000001,37.950000000000045,0,None
machine_L,1520,42.8,148,29.450000000000045,37.85000000000002,0,None
machine_L,1694,29.8,150,29.55000000000001,37.85000000000002,0,None
machine_L,1610,39.2,152,29.450000000000045,37.85000000000002,0,None
machine_L,1331,52.0,154,29.450000000000045,37.75,1,HDF
machine_L,1470,41.2,156,29.450000000000045,37.650000000000034,0,None
machine_L,1577,36.9,158,29.350000000000023,37.650000000000034,0,None
machine_L,1486,36.4,160,29.450000000000045,37.650000000000034,0,None
machine_L,1445,40.3,162,29.25,37.450000000000045,0,None
machine_M,1500,36.7,164,29.25,37.35000000000002,0,None
machine_M,1456,47.5,167,29.05000000000001,37.25,0,None
machine_L,1743,28.1,170,29.05000000000001,37.25,0,None
machine_L,1409,50.4,172,28.850000000000023,36.950000000000045,0,None
machine_L,1361,45.4,174,28.850000000000023,36.950000000000045,1,HDF
machine_L,1753,28.9,176,28.950000000000045,36.950000000000045,0,None
machine_L,1832,22.9,178,28.850000000000023,36.85000000000002,0,None
machine_L,1374,48.5,180,28.75,36.75,1,HDF
machine_M,1334,61.0,182,28.650000000000034,36.75,1,HDF
machine_L,1493,40.3,185,28.650000000000034,36.85000000000002,0,None
machine_L,1317,49.0,187,28.55000000000001,36.75,1,HDF
machine_M,1434,47.9,189,28.55000000000001,36.75,0,None
machine_M,1457,39.2,192,28.55000000000001,36.75,0,None
machine_M,1391,50.6,195,28.55000000000001,36.85000000000002,0,None
machine_M,1781,23.9,198,28.650000000000034,36.85000000000002,0,None
machine_L,1642,32.6,201,28.650000000000034,36.85000000000002,0,None
machine_L,2032,19.0,203,28.650000000000034,36.85000000000002,0,None
machine_M,2372,13.9,205,28.650000000000034,36.950000000000045,1,PWF
machine_L,1393,44.9,208,28.650000000000034,36.85000000000002,0,None
machine_M,1743,27.3,210,28.55000000000001,36.950000000000045,0,None
machine_L,1457,40.4,213,28.650000000000034,37.05000000000001,0,None
machine_L,2825,5.8,215,28.650000000000034,37.05000000000001,1,PWF
machine_M,1609,34.2,217,28.650000000000034,37.05000000000001,0,None
machine_M,1437,42.3,0,28.650000000000034,37.05000000000001,0,None
machine_L,1402,50.1,3,28.55000000000001,36.950000000000045,0,None
machine_M,1644,34.6,5,28.55000000000001,36.950000000000045,0,None
machine_L,1471,51.1,8,28.55000000000001,37.05000000000001,0,None
machine_L,2695,12.6,10,28.55000000000001,36.950000000000045,0,None
machine_L,1435,48.1,12,28.55000000000001,37.05000000000001,0,None
machine_L,1694,26.3,14,28.450000000000045,36.950000000000045,0,None
machine_L,1687,26.6,16,28.450000000000045,36.950000000000045,0,None
machine_L,1869,22.9,18,28.450000000000045,36.85000000000002,0,None
machine_L,1259,63.9,20,28.25,36.75,1,HDF
machine_H,1460,47.2,22,28.25,36.75,0,None
machine_M,1501,39.5,27,28.150000000000034,36.75,0,None
machine_L,1776,25.6,30,28.25,36.85000000000002,0,None
machine_M,1468,40.8,32,28.350000000000023,36.950000000000045,0,None
machine_L,1430,46.5,35,28.350000000000023,36.950000000000045,0,None
machine_L,1502,46.6,37,28.25,36.950000000000045,0,None
machine_H,1623,32.3,39,28.25,36.950000000000045,0,None
machine_M,1651,29.8,44,28.25,36.85000000000002,0,None
machine_L,1639,33.4,47,28.350000000000023,36.950000000000045,0,None
machine_M,1417,44.6,49,28.350000000000023,36.85000000000002,0,None
machine_L,1541,42.2,52,28.350000000000023,36.950000000000045,0,None
machine_M,1411,45.1,54,28.450000000000045,37.05000000000001,0,None
machine_L,1397,44.6,57,28.55000000000001,37.150000000000034,0,None
machine_L,1686,28.9,59,28.55000000000001,37.05000000000001,0,None
machine_M,1431,44.0,61,28.55000000000001,36.950000000000045,0,None
machine_L,1341,50.5,64,28.650000000000034,37.150000000000034,1,HDF
machine_L,1486,43.0,66,28.55000000000001,37.05000000000001,0,None
machine_L,1384,57.1,68,28.450000000000045,37.05000000000001,0,None
machine_L,1362,55.8,70,28.450000000000045,36.950000000000045,1,HDF
machine_H,1660,29.3,72,28.55000000000001,36.950000000000045,0,None
machine_L,1326,48.2,77,28.450000000000045,36.950000000000045,1,HDF
machine_L,1566,30.3,79,28.450000000000045,36.85000000000002,0,None
machine_L,1549,38.5,81,28.350000000000023,36.650000000000034,0,None
machine_M,1746,31.1,83,28.450000000000045,36.75,0,None
machine_M,1452,41.5,86,28.55000000000001,36.75,0,None
machine_L,1588,33.9,89,28.450000000000045,36.650000000000034,0,None
machine_L,1472,42.5,91,28.450000000000045,36.650000000000034,0,None
machine_L,1607,37.7,93,28.55000000000001,36.75,0,None
machine_H,1423,53.6,95,28.450000000000045,36.75,0,None
machine_L,1440,43.4,100,28.450000000000045,36.75,0,None
machine_L,1397,43.7,102,28.450000000000045,36.75,0,None
machine_L,1524,46.6,104,28.55000000000001,36.75,0,None
machine_M,1533,40.9,106,28.55000000000001,36.75,0,None
machine_L,1398,46.0,109,28.55000000000001,36.650000000000034,0,None
machine_M,1284,68.2,111,28.55000000000001,36.650000000000034,1,HDF
machine_L,1491,39.3,114,28.55000000000001,36.650000000000034,0,None
machine_H,1418,51.3,116,28.650000000000034,36.75,0,None
machine_M,1546,39.8,121,28.650000000000034,36.650000000000034,0,None
machine_L,1598,30.4,124,28.650000000000034,36.55000000000001,0,None
machine_H,1724,27.5,126,28.75,36.650000000000034,0,None
machine_L,1507,44.7,131,28.75,36.650000000000034,0,None
machine_L,1595,31.4,133,28.75,36.55000000000001,0,None
machine_M,1568,37.5,135,28.75,36.55000000000001,0,None
machine_L,1432,43.7,138,28.650000000000034,36.450000000000045,0,None
machine_L,1424,42.8,140,28.75,36.55000000000001,0,None
machine_M,1386,62.7,142,28.850000000000023,36.55000000000001,1,PWF
machine_L,1456,58.1,145,28.850000000000023,36.650000000000034,0,None
machine_H,1280,57.3,147,28.850000000000023,36.650000000000034,1,HDF
machine_L,1649,31.0,152,28.850000000000023,36.650000000000034,0,None
machine_L,1407,52.8,154,28.850000000000023,36.75,0,None
machine_H,1606,34.5,156,28.850000000000023,36.75,0,None
machine_M,1531,38.0,161,28.950000000000045,36.85000000000002,0,None
machine_L,1543,35.8,164,28.950000000000045,36.950000000000045,0,None
machine_M,1379,48.2,166,28.950000000000045,36.950000000000045,1,HDF
machine_L,1447,46.6,169,28.950000000000045,36.950000000000045,0,None
machine_H,1844,24.6,171,28.950000000000045,36.950000000000045,0,None
machine_H,1615,29.9,176,28.950000000000045,36.950000000000045,0,None
machine_L,1449,48.8,181,28.850000000000023,36.85000000000002,0,None
machine_L,1388,51.4,183,28.850000000000023,36.75,0,None
machine_H,1447,42.8,185,28.850000000000023,36.75,0,None
machine_L,1664,28.6,190,28.850000000000023,36.85000000000002,0,None
machine_H,1735,27.2,192,28.850000000000023,36.75,0,None
machine_L,1308,57.6,197,28.850000000000023,36.75,1,HDF
machine_L,1480,40.0,199,28.850000000000023,36.650000000000034,0,None
machine_M,1439,41.7,201,28.75,36.450000000000045,0,None
machine_M,1533,35.9,204,28.75,36.55000000000001,0,None
machine_L,1551,34.8,207,28.850000000000023,36.55000000000001,0,None
machine_L,1414,36.3,209,28.850000000000023,36.55000000000001,0,None
machine_M,1551,34.6,211,28.75,36.450000000000045,0,None
machine_M,1436,49.0,214,28.650000000000034,36.450000000000045,0,None
machine_M,1385,45.8,217,28.75,36.450000000000045,0,None
machine_M,1732,30.1,220,28.650000000000034,36.35000000000002,0,None
machine_L,1410,49.0,223,28.75,36.450000000000045,0,None
machine_L,1446,43.2,225,28.75,36.450000000000045,0,None
machine_L,1525,39.6,227,28.650000000000034,36.35000000000002,0,None
machine_L,1298,65.5,229,28.55000000000001,36.35000000000002,1,HDF
machine_L,1443,42.7,231,28.650000000000034,36.450000000000045,0,None
machine_L,1442,45.3,233,28.650000000000034,36.55000000000001,1,TWF
machine_L,1719,31.9,0,28.75,36.55000000000001,0,None
machine_L,1532,39.4,2,28.850000000000023,36.650000000000034,0,None
machine_L,1701,27.2,4,28.850000000000023,36.650000000000034,0,None
machine_M,1355,45.1,6,28.950000000000045,36.85000000000002,1,HDF
machine_M,1421,45.4,9,29.05000000000001,36.950000000000045,0,None
machine_M,1368,51.6,12,29.05000000000001,36.950000000000045,1,HDF
machine_L,1458,45.1,15,29.05000000000001,36.950000000000045,0,None
machine_M,1572,34.6,17,29.05000000000001,36.950000000000045,0,None
machine_L,1483,48.7,20,29.05000000000001,36.85000000000002,0,None
machine_L,1513,40.4,22,29.150000000000034,36.950000000000045,0,None
machine_H,1383,42.9,24,29.150000000000034,36.950000000000045,0,None
machine_L,1539,37.7,29,29.25,37.05000000000001,0,None
machine_M,1563,37.8,31,29.150000000000034,36.950000000000045,0,None
machine_L,1653,29.7,34,29.150000000000034,36.950000000000045,0,None
machine_L,1353,50.9,36,29.150000000000034,36.950000000000045,1,HDF
machine_H,1468,43.6,38,29.05000000000001,36.85000000000002,0,None
machine_H,1506,33.8,43,29.150000000000034,37.05000000000001,0,None
machine_L,1388,49.9,48,29.150000000000034,36.950000000000045,0,None
machine_M,1485,45.9,50,29.25,37.05000000000001,0,None
machine_L,1331,45.5,53,29.25,37.05000000000001,1,HDF
machine_L,1326,58.5,55,29.350000000000023,37.150000000000034,1,HDF
machine_L,1394,55.4,57,29.150000000000034,37.05000000000001,0,None
machine_L,2009,18.9,59,29.25,36.950000000000045,0,None
machine_M,1358,54.6,61,29.25,36.950000000000045,1,HDF
machine_L,1586,32.2,64,29.350000000000023,37.05000000000001,0,None
machine_L,1688,31.6,66,29.350000000000023,37.150000000000034,0,None
machine_L,1450,43.2,68,29.450000000000045,37.35000000000002,0,None
machine_M,1398,47.3,70,29.55000000000001,37.35000000000002,0,None
machine_L,1520,39.3,73,29.55000000000001,37.35000000000002,0,None
machine_L,1514,42.7,75,29.450000000000045,37.25,0,None
machine_M,1532,36.1,77,29.450000000000045,37.25,0,None
machine_L,1365,66.8,80,29.450000000000045,37.25,1,HDF
machine_L,1642,33.2,82,29.450000000000045,37.150000000000034,0,None
machine_M,2676,10.8,84,29.450000000000045,37.05000000000001,1,PWF
